name,creation_date,content,like_count,quote_count,reply_count,retweet_count
adidas,2016-06-09,"Create in every color.
The adizero Afterburner 3.0 Dipped Collection. https://t.co/Q2zG7PwlPY",425,1,3,104
adidas,2016-06-09,He’s seen the best in the world do it. Now @waydedreamer is out to beat them. #SpeedTakes dreams. https://t.co/ZEEPW3o7YV,413,1,4,108
adidas,2016-06-10,The stage is set. Create a moment your country will never forget. https://t.co/CuItyxXlhZ,445,3,7,100
adidas,2016-06-10,"Zip up. Step out.
The Light Grey #YEEZYBOOST 750 by @KanyeWest drops tomorrow. https://t.co/4obAfFJj3M",816,0,64,240
adidas,2016-06-11,"Four years ago, @YohanBlake was young and inexperienced. He’s a different person now. #SpeedTakes transformation. https://t.co/CcXP3jYi3s",538,2,9,184
adidas,2016-06-13,"Attention to detail is the key to success for @BiaeBrancaFeres. #SpeedTakes perfection.
https://t.co/CCa0KRSjdM",247,0,2,57
adidas,2016-06-13,Play like THE MVP. Become a champion. Sidney Crosby adds another 🏆 to the collection. https://t.co/Br65RC5CHH,904,0,7,286
adidas,2016-06-17,"Seamless design. Limitless performance. Create your future in running with AlphaBOUNCE.
https://t.co/tIDV1XwnMM",853,13,27,291
adidas,2016-06-20,"Second to none.
@DJohnsonPGA captures his first @USOpenGolf Championship 🏆 https://t.co/oWD3k7acQX",615,15,6,171
adidas,2016-06-21,"Create balance and strength from within, today and always. https://t.co/X51JCtEJov",499,2,5,128
adidas,2016-06-22,"Hail King Leo 🙌 
The greatest of all time is now Argentina's all-time leading goal scorer. Create a legacy. https://t.co/4NOHFAQoS2",4021,123,48,2211
adidas,2016-06-22,"Uncage your run. 
The greatest running shoe ever is reborn. #UltraBOOST Uncaged drops worldwide June 29th. https://t.co/mBOMHS4ewn",839,18,29,260
adidas,2016-06-24,"Creating a path to greatness, their journey starts today. Welcome to the @NBA. https://t.co/XV8pwTLbcv",653,9,5,192
adidas,2016-06-27,"Injuries almost ruined her career. Almost. @JaquelineVolei fought her way back to the top. #SpeedTakes guts.
https://t.co/UwPAU31aDK",462,5,2,111
adidas,2016-06-28,"Victory is her goal. Defeat is what fuels her. @arschmitty is learning from her past. #SpeedTakes progress.
https://t.co/ytuGTJvmt9",249,7,2,55
adidas,2016-06-29,We’ve only just begun. Introducing the next chapter: adidas + @KanyeWest. https://t.co/kSHPqD6xzj,6984,284,202,4038
adidas,2016-06-30,"Play fast, stay focused. @Simona_Halep takes the game to her opponents. #SpeedTakes aggression.
https://t.co/FkAagWOdwU",413,10,7,123
adidas,2016-07-02,Engineered for creators. Crazylight 2016 offers full-length BOOST for the ultimate low-top. Available now worldwide. https://t.co/cEuuKFWTxo,911,4,4,170
adidas,2016-07-03,"Dare to be great.
@DJohnsonPGA fights from behind to win at the @WGC_Bridgestone Invitational 🏆 https://t.co/tge9j7Ezdh",413,8,3,114
adidas,2016-07-04,"Stars rep stripes. Today, @KrisBryant_23 is geared to create fireworks on the diamond 🇺🇸 https://t.co/HDDpsqCNy3",380,1,2,69
adidas,2016-07-06,On-field creator. 2x All-Star. @KrisBryant_23 is geared to dominate in his old stomping grounds. https://t.co/Pjjwzudxsl,386,2,5,55
adidas,2016-07-10,Create the unexpected. https://t.co/h3B8EhrBmd,1401,29,17,790
adidas,2016-07-11,Endurance creates focus. The cycle never stops. https://t.co/FV9Ds1pK5r,237,2,2,57
adidas,2016-07-11,"Inspiring the next generation by creating the standard. Thank you, Tim. The greatest Power Forward. Ever. https://t.co/EBQ9vkOi0l",1726,21,7,593
adidas,2016-07-12,Create the future through sport. 50 soccer fields. Five boroughs. Five years. https://t.co/4a33zT9e6t,726,5,1,168
adidas,2016-07-12,"Creators light up the pitch. 
Introducing the Speed of Light Pack. Available worldwide Friday. https://t.co/j3gi78HtR7",621,12,5,130
adidas,2016-07-13,"Dipped in power 💪
@KrisBryant_23 blasts a home run to create All-Star Game history. https://t.co/QTmd4Baw3o",473,4,5,97
adidas,2016-07-14,"Now’s the time to create. Let your imagination run wild off the pitch. Cause chaos on it. @S3Society, #heretocreate.
https://t.co/5ovwxzPhi9",595,15,13,250
adidas,2016-07-15,"Creativity can come from anywhere. Athletes from around Florida test their skills Muck City-style. #heretocreate
https://t.co/8rb1vuw5xh",2542,376,49,1694
adidas,2016-07-15,"From the streets to the pitch, @S3Society creates new opponents everywhere they go. #heretocreate https://t.co/moggYnotbw",251,7,5,62
adidas,2016-07-16,"Create in color. 
Introducing UltraBOOST Uncaged, now with color BOOST. https://t.co/obFa7xlPlu",889,37,19,273
adidas,2016-07-16,"Create the new off-season:
Experiment ✔️
Creativity ✔️
Motorbikes❓
@S3Society, #heretocreate. https://t.co/jEyi9Oq6DN",268,4,4,85
adidas,2016-07-17,"When you run out of obstacles, create new ones. Create Chaos = Football + Motorbikes. @S3Society, #heretocreate https://t.co/5whdBIQRpQ",534,3,4,141
adidas,2016-07-19,"Create inspiration through style and performance. Welcome to the @adidas by @StellaMcCartney family, @KarlieKloss. https://t.co/XuxIfV4qqh",587,3,8,126
adidas,2016-07-19,"Don’t settle for the same old drills. 
Use your creativity to stay ahead of the pack. #heretocreate https://t.co/6sjWxrKj90",360,4,2,85
adidas,2016-07-20,Body and mind only take you so far. Embrace the unknown and use your creativity to get better. #heretocreate https://t.co/42shBekAOs,294,8,3,70
adidas,2016-07-21,"Creators stand out. @22Wiggins reps Crazy Explosive, with full-length BOOST and Primeknit. Now available worldwide. https://t.co/zgxMezYzpB",828,12,5,182
adidas,2016-07-22,"Summer is time to experiment with your creativity, no matter where you are. @Dame_Lillard, #heretocreate.
https://t.co/hniPig7jsM",1039,35,11,363
adidas,2016-07-23,"From sold out arenas to the streets of Beijing, @Dame_Lillard always creates in traffic. #heretocreate https://t.co/PCjz5CBhUg",416,3,6,73
adidas,2016-07-24,"You see a crowd, @Dame_Lillard sees a new way to test his game. Imagination wins. #heretocreate https://t.co/Ch8x3Gv2RC",467,1,7,66
adidas,2016-08-05,"This is where dreams become reality. The world turns to sport. #SpeedTakes over.
https://t.co/lJIvuFINRf",532,10,22,188
adidas,2016-08-06,Fresh from her Grand Slam and ready for what’s next. #SpeedTakes instinct. https://t.co/glR55rvF6r,192,2,2,51
adidas,2016-08-06,From World Champion to world domination. She’s built for the big time. #SpeedTakes creativity. https://t.co/VrHFO3fPLO,121,2,0,39
adidas,2016-08-06,Leading the way with the support of many. #SpeedTakes family. https://t.co/d4KCLM7VPQ,202,2,2,52
adidas,2016-08-06,Powered by her past on the road to glory. #SpeedTakes progress. https://t.co/zKbAo8pXfl,134,2,1,34
adidas,2016-08-06,Powered up. Eyes on her third title. #SpeedTakes guts. https://t.co/K3aS5FkUP8,117,2,0,39
adidas,2016-08-06,Prepped for the job in hand. Ready to defend his title. #SpeedTakes focus. https://t.co/W4YOkBkKa0,230,2,2,60
adidas,2016-08-07,No traffic in her way. #SpeedTakes determination. https://t.co/R7q01c06Ci,142,1,2,44
adidas,2016-08-07,Out to rule the world for her country. #SpeedTakes a team. https://t.co/bv41OOULx3,154,5,1,42
adidas,2016-08-08,"Creators United. @PaulPogba x @Stormzy1: The new young kings of @ManUtd.
https://t.co/iA95041HbA",4652,506,72,3525
adidas,2016-08-09,Playing for a place in history. #SpeedTakes training. https://t.co/o4VmRuSFxC,176,1,1,43
adidas,2016-08-11,#SpeedTakes a bow. @MayraAguiarJudo is her country's hero. 🇧🇷 https://t.co/a2aUggKwzd,103,1,1,27
adidas,2016-08-11,Fighting for her flag. 🇧🇷 @MayraAguiarJudo is combat ready. #SpeedTakes willpower. https://t.co/BaobyRK3Hk,169,2,1,32
adidas,2016-08-11,"First hole in one in a new history of golf. For @JustinRose99, #SpeedTakes one shot. https://t.co/Y9GFoZF56F",357,2,7,70
adidas,2016-08-11,"Kyle Chalmers, the beginnings of greatness. #SpeedTakes first place. https://t.co/2uD2NbeVyS",220,5,2,61
adidas,2016-08-11,Two wheels. One goal. @LauraTrott31 is hungry for more. #SpeedTakes pain. https://t.co/nntIiqzcSw,100,1,0,27
adidas,2016-08-12,A leap of faith. #SpeedTakes belief. https://t.co/d0v4DqLRm6,193,4,2,64
adidas,2016-08-12,A lifetime ambition. @WaydeDreamer is ready to go the distance. #SpeedTakes dreams. https://t.co/sIBZV6FOu4,364,14,0,118
adidas,2016-08-12,"For Queen, country and family. 
@J_Ennis is on her marks and ready to go. #SpeedTakes goals. https://t.co/XtamJmQJW9",134,4,1,41
adidas,2016-08-12,History isn’t enough. @RudishaDavid is chasing legendary status. #SpeedTakes dedication. https://t.co/WPX5h14PHU,205,10,4,128
adidas,2016-08-12,Some break records. Almaz Ayana shatters them. A new women's 10000m world record by 14 seconds. #SpeedTakes command. https://t.co/DUSCsxty4R,534,13,4,163
adidas,2016-08-12,The fans want a star. @Rosangela100m is ready to deliver. #SpeedTakes pressure. https://t.co/Qpn54YIAv6,106,0,1,21
adidas,2016-08-13,Four years in the making. @YohanBlake is back on track. #SpeedTakes transformation. https://t.co/NWPNusKu4K,180,2,1,52
adidas,2016-08-13,She’s not just here to compete. @Hey_ItsShaunae wants to win everything. #SpeedTakes confidence. https://t.co/Pi5gGRwWlg,264,7,1,138
adidas,2016-08-13,"When you give everything, you get it all. A new World Record and title for @LauraTrott31's collection. #SpeedTakes https://t.co/epgGG8GXwp",227,2,2,48
adidas,2016-08-14,Poetry in motion. @BiaeBrancaFeres are ready to turn the world on its head. #SpeedTakes perfection. https://t.co/8zn0YkOjae,252,4,0,47
adidas,2016-08-14,"Rose gold ⛳️
First in history.
#SpeedTakes @JustinRose99 https://t.co/Rszvde17ZP",295,5,3,80
adidas,2016-08-14,She'll always be the golden girl. #SpeedTakes https://t.co/stEACuOl0O,396,4,8,106
adidas,2016-08-15,"Lord of the rings. The pride of a nation. 🇧🇷
#SpeedTakes @Zanetti_Arthur https://t.co/Pmztl5BM4v",269,13,4,193
adidas,2016-08-15,"World Record ✔️ 
When dreams become a reality. #SpeedTakes @WaydeDreamer https://t.co/YY4aMaj0rM",1431,61,27,768
adidas,2016-08-16,It was always within her reach. All she had to do was take it. #SpeedTakes @Hey_ItsShaunae https://t.co/F9idqaUNuS,349,31,13,246
adidas,2016-08-16,"Never not winning. World Record, team title and top of the podium. #SpeedTakes @LauraTrott31 https://t.co/XjJW02qgiK",233,2,1,57
adidas,2016-08-16,One is never enough. A true champion always comes back for more. #SpeedTakes @RudishaDavid https://t.co/MoEKgrLAR1,255,20,0,211
adidas,2016-08-17,A life's work for one moment. #SpeedTakes planning. https://t.co/Vy3oXdL1G3,221,4,5,55
adidas,2016-08-19,"Hup Holland Hup! Teamwork makes a nation proud. 🇳🇱
#SpeedTakes @EvaDeGoede https://t.co/hywED5wyVv",170,1,1,29
adidas,2016-08-19,"The golden generation has arrived. 
#SpeedTakes @DFB_Frauen https://t.co/yUXSUibsi2",247,3,3,64
adidas,2016-08-29,"No pressure. Regrets are for them. #FindFocus
https://t.co/iNZcwLFqvW",221,4,1,70
adidas,2016-08-30,"Align your mind. Your game is on. #FindFocus
https://t.co/ZoemtShiDl",303,9,5,100
adidas,2016-08-31,Prove them wrong. Show them right. #FindFocus https://t.co/j12IBelSPX,284,3,2,72
adidas,2016-09-01,Sprint through the noise. Faster than light. #FindFocus https://t.co/TlyXDtM3I5,320,12,2,90
adidas,2016-09-02,Get your head strong. Attack distraction. #FindFocus https://t.co/DbImbrnoUO,326,6,3,110
adidas,2016-09-03,"“When I focus, there is no pressure. Snap that finish line. The end is mine. #FindFocus“ – @ToriBowie https://t.co/xB79PhgajM",331,7,2,89
adidas,2016-09-04,"“They think you‘re quick, but that‘s not enough. Today, they will not catch me. #FindFocus“ – @GarethBale11 https://t.co/znHh7jNggJ",839,13,9,257
adidas,2016-09-08,“Work harder. Feel the pain. Do it again. You‘re a secret assassin. #FindFocus“ - Coco https://t.co/MLvqgwL3ie,340,5,2,99
adidas,2016-09-09,"""People try to get to you. Don‘t play their game. Focus is your weapon. #FindFocus"" – @JHarden13 https://t.co/GfnBlgToIP",330,9,8,133
adidas,2016-09-09,"10th September. 
#FindFocus #ZNE https://t.co/HD34jY8cIU",116,1,2,17
adidas,2016-09-09,10th September. #FindFocus #ZNE https://t.co/opMiqIEuLE,162,0,1,35
adidas,2016-09-09,"A lifetime of preparation, all for this moment. When you #FindFocus, you become world number one. https://t.co/pawPutP3Kn",1210,8,12,242
adidas,2016-09-10,Block out the white noise. This is a Zero Negative Energy zone. #FindFocus https://t.co/cKyEcnNPZ2,676,23,13,288
adidas,2016-09-10,Hood up. Noise out. #FindFocus in the #ZNE Hoodie. Available now at https://t.co/TJq0OyW3tY https://t.co/IW8wVRF3GW,500,34,7,217
adidas,2016-09-10,"Strong in the mind, calm on the court. Focus found for @AngeliqueKerber, @USOpen champion. #FindFocus https://t.co/Y1FljSY2kc",563,7,1,172
adidas,2016-09-11,"Distractions disappear when @DJohnsonPGA hits the course, winning at the @BMWchamps. #FindFocus https://t.co/7hNdcswWRZ",225,1,3,53
adidas,2016-09-12,Dedication alone isn’t enough. Bring your creativity. Sport needs you. #heretocreate https://t.co/KFt6JmGMnX,408,4,2,123
adidas,2016-09-14,"YEEZY 350 CLEAT by Kanye West.
September 15, 2016. https://t.co/6ft7PHTRRd",4419,674,235,2504
adidas,2016-09-21,"Introducing Futurecraft M.F.G., the first high performance footwear from the adidas SPEEDFACTORY. The future is now. https://t.co/5T8K76ciu1",1990,110,47,730
adidas,2016-09-26,From the stadium to the street. The Stellar Pack drops in stores and online worldwide today. https://t.co/NAsLc78q5Z,917,20,10,215
adidas,2016-09-29,"Celebrate the present. Create the future. Awarded the 2016 @PGAofAmerica Player of the Year and Vardon Trophy, @DJohnsonPGA is Team adidas. https://t.co/uTxOrNjLyz",236,1,0,53
adidas,2016-09-30,Create a moment your country will never forget. Sidney Crosby and Team Canada: 2016 World Cup of Hockey Champions 🏆 https://t.co/GiOnmeKJZ8,333,5,0,98
adidas,2016-10-07,"When the frost bites, bite back. You are Not Made for Normal. #Climaheat https://t.co/8Wx1mKcJ68",198,8,0,54
adidas,2016-10-10,Cross the line. You are Not Made for Normal. #Climaheat https://t.co/fCrSYJpfZT,306,1,3,65
adidas,2016-10-13,https://t.co/CCCB8E5GC2,369,6,4,74
adidas,2016-10-14,Ready for everything. You are Not Made for Normal. #Climaheat https://t.co/jLOnDm3PhQ,274,3,6,75
adidas,2016-10-22,"The legacy of a true creator begins.
Harden Vol. 1 has landed. https://t.co/1ea27AlXEs",537,23,3,205
adidas,2016-10-25,"With the game on the line, creators play above the rim. Welcome to the Three Stripes starting lineup, @KPorzee. https://t.co/q6ysIbZp4K",1125,32,23,376
adidas,2016-10-28,A new suit of armour for a team of natural born creators. The @AllBlacks are back and battle ready. https://t.co/OkAORzpDie,273,2,3,52
adidas,2016-10-31,"GLITCH.
A modular football boot with an inner shoe &amp; changeable skin.
Create endless looks &amp; performance edges without ever losing the feel. https://t.co/IMUrZGSQfz",944,44,13,341
adidas,2016-11-01,"From humble beginnings to mile high stardom, @MillerLite40 creates his own podium. adidas Athletics x @ReigningChamp collection drops 11/29. https://t.co/PUi8sJiyee",533,10,3,135
adidas,2016-11-02,Prime-Time player. All-Star creator. The journey isn't complete for @KLow7. The adidas Athletics x @ReigningChamp collection drops 11/29. https://t.co/L2Ddxlac7w,369,2,5,106
adidas,2016-11-03,.@JHarden13 @KrisBryant_23 Creators break curses.,95,0,1,15
adidas,2016-11-03,Creators break curses. @KrisBryant_23 is bringing home a World Series Championship. https://t.co/XwBZE5NlaG,874,44,10,340
adidas,2016-11-04,From threat to thread. #adidasParley @Parleyxxx https://t.co/kPOeG49j6s,764,91,23,483
adidas,2016-11-04,The tides are turning. @parleyxxx meets performance to create unique footwear and apparel made with Parley Ocean Plastic. #adidasParley  🌊 https://t.co/pI0hqQYAwS,901,65,13,333
adidas,2016-11-05,"A jersey created with Parley Ocean Plastic.
@FCBayern x @adidas x @parleyxxx 
#adidasParley https://t.co/imAHZRXsu9",307,9,3,92
adidas,2016-11-06,"Create the future.
A jersey made with Parley Ocean Plastic.
@realmadrid x @adidas x @parleyxxx 
#adidasParley https://t.co/OpHDjNGVQy",369,7,6,99
adidas,2016-11-17,"Creators make history.
World Series Champion and MVP, @KrisBryant_23. https://t.co/acR6cS5x7G",328,5,2,126
adidas,2016-11-21,"Create a dream and live it.
@JHarden13 told his family ""IMMA BE A STAR"" 13 years ago, and now he's making it come true. https://t.co/ArIWcheUFy",696,32,7,204
adidas,2016-11-22,Creators never follow. https://t.co/cNmM6QwGeZ,551,6,12,176
adidas,2016-11-22,Do the unexpected. Basketball needs Creators. @JHarden13 is  #heretocreate https://t.co/z84pA3hc4T,216,2,8,54
adidas,2016-11-24,Tune out from the noise. #FindFocus on the move. #ZNE https://t.co/IItTSoJKSp,620,13,23,195
adidas,2016-11-25,Far from home but closer to her goal. @Simona_Halep knows how to #FindFocus on the road. #ZNE https://t.co/21gnfQN7Zt,178,0,4,31
adidas,2016-11-26,That moment before the match. When the noise is at its loudest. #FindFocus. The @AllBlacks are ready. https://t.co/nRna9Pp4sF,220,1,3,34
adidas,2016-11-27,Find mental strength for the journey ahead. #FindFocus #ZNE https://t.co/4YQ4x4tg9X,420,3,3,106
adidas,2016-11-30,"Get in the zone on the way to the game.
#FindFocus https://t.co/8PQiDr4tAI",351,1,5,76
adidas,2016-12-02,Opening the doors to the future of sport. The adidas Flagship on 5th Avenue📍All creators welcome. https://t.co/HjBsLN5QIy,570,5,9,113
